anomalia,tipo,grupo,anio,jurisdiccion,jurisdiccion_nombre,nacimientos,casos_total,casos_nv,casos_fm,casos_ile,casos_ne,casos_aislado,casos_acm,casos_sme,factor,prev,ic_inf,ic_sup
xmicroanopht,specific,otras,2018,NEUQUEN,Neuquén,3621,1,1,0,0,0,0,1,0,10000,2.76,0.07,15.39
xmicroanopht,specific,otras,2018,RIONEGRO,Río Negro,1754,0,0,0,0,0,0,0,0,10000,0.0,0.0,21.03
xmicroanopht,specific,otras,2018,SALTA,Salta,13348,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.76
xmicroanopht,specific,otras,2018,SANJUAN,San Juan,6535,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.64
xmicroanopht,specific,otras,2018,SANLUIS,San Luis,4594,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.03
xmicroanopht,specific,otras,2018,SANTACRUZ,Santa Cruz,2304,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.01
xmicroanopht,specific,otras,2018,SANTAFE,Santa Fe,15458,1,1,0,0,0,0,1,0,10000,0.65,0.02,3.6
xmicroanopht,specific,otras,2018,SANTIAGO,Santiago del Estero,2149,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.17
xmicroanopht,specific,otras,2018,TIERRADELFUEGO,Tierra del Fuego,1267,0,0,0,0,0,0,0,0,10000,0.0,0.0,29.12
xmicroanopht,specific,otras,2018,TUCUMAN,Tucumán,16071,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.3
xmicroanopht,specific,otras,2019,ARGENTINA,Argentina,263761,30,29,1,0,0,3,21,6,10000,1.14,0.77,1.62
xmicroanopht,specific,otras,2019,BUENOSAIRES,Buenos Aires,84703,10,10,0,0,0,1,7,2,10000,1.18,0.57,2.17
xmicroanopht,specific,otras,2019,CABA,CABA,31760,4,4,0,0,0,0,2,2,10000,1.26,0.34,3.22
xmicroanopht,specific,otras,2019,CATAMARCA,Catamarca,2649,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.93
xmicroanopht,specific,otras,2019,CHACO,Chaco,12312,1,1,0,0,0,0,1,0,10000,0.81,0.02,4.53
xmicroanopht,specific,otras,2019,CHUBUT,Chubut,3912,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.43
xmicroanopht,specific,otras,2019,CORDOBA,Córdoba,14675,3,2,1,0,0,1,2,0,10000,2.04,0.42,5.97
xmicroanopht,specific,otras,2019,CORRIENTES,Corrientes,4927,1,1,0,0,0,0,1,0,10000,2.03,0.05,11.31
xmicroanopht,specific,otras,2019,ENTRERIOS,Entre Ríos,6767,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.45
xmicroanopht,specific,otras,2019,FORMOSA,Formosa,3325,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.09
xmicroanopht,specific,otras,2019,JUJUY,Jujuy,5441,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.78
xmicroanopht,specific,otras,2019,LAPAMPA,La Pampa,1362,0,0,0,0,0,0,0,0,10000,0.0,0.0,27.08
xmicroanopht,specific,otras,2019,LARIOJA,La Rioja,3174,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.62
xmicroanopht,specific,otras,2019,MENDOZA,Mendoza,7912,1,1,0,0,0,0,1,0,10000,1.26,0.03,7.04
xmicroanopht,specific,otras,2019,MISIONES,Misiones,11934,3,3,0,0,0,0,1,2,10000,2.51,0.52,7.35
xmicroanopht,specific,otras,2019,NEUQUEN,Neuquén,4470,1,1,0,0,0,0,1,0,10000,2.24,0.06,12.46
xmicroanopht,specific,otras,2019,RIONEGRO,Río Negro,2609,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.14
xmicroanopht,specific,otras,2019,SALTA,Salta,12286,1,1,0,0,0,0,1,0,10000,0.81,0.02,4.53
xmicroanopht,specific,otras,2019,SANJUAN,San Juan,6556,1,1,0,0,0,0,1,0,10000,1.53,0.04,8.5
xmicroanopht,specific,otras,2019,SANLUIS,San Luis,4431,1,1,0,0,0,0,1,0,10000,2.26,0.06,12.57
xmicroanopht,specific,otras,2019,SANTACRUZ,Santa Cruz,2137,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.26
xmicroanopht,specific,otras,2019,SANTAFE,Santa Fe,17918,1,1,0,0,0,0,1,0,10000,0.56,0.01,3.11
xmicroanopht,specific,otras,2019,SANTIAGO,Santiago del Estero,5682,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.49
xmicroanopht,specific,otras,2019,TIERRADELFUEGO,Tierra del Fuego,1184,0,0,0,0,0,0,0,0,10000,0.0,0.0,31.16
xmicroanopht,specific,otras,2019,TUCUMAN,Tucumán,11635,2,2,0,0,0,1,1,0,10000,1.72,0.21,6.21
xmicroanopht,specific,otras,2020,ARGENTINA,Argentina,245070,27,24,2,0,1,10,15,2,10000,1.1,0.73,1.6
xmicroanopht,specific,otras,2020,BUENOSAIRES,Buenos Aires,80357,12,12,0,0,0,7,4,1,10000,1.49,0.77,2.61
xmicroanopht,specific,otras,2020,CABA,CABA,32138,2,1,1,0,0,2,0,0,10000,0.62,0.08,2.25
xmicroanopht,specific,otras,2020,CATAMARCA,Catamarca,2408,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.32
xmicroanopht,specific,otras,2020,CHACO,Chaco,10605,5,5,0,0,0,0,4,1,10000,4.71,1.53,11.0
xmicroanopht,specific,otras,2020,CHUBUT,Chubut,2928,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.6
xmicroanopht,specific,otras,2020,CORDOBA,Córdoba,14548,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.54
xmicroanopht,specific,otras,2020,CORRIENTES,Corrientes,4841,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.62
xmicroanopht,specific,otras,2020,ENTRERIOS,Entre Ríos,5069,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.28
xmicroanopht,specific,otras,2020,FORMOSA,Formosa,2786,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.24
xmicroanopht,specific,otras,2020,JUJUY,Jujuy,1768,0,0,0,0,0,0,0,0,10000,0.0,0.0,20.86
xmicroanopht,specific,otras,2020,LAPAMPA,La Pampa,1201,0,0,0,0,0,0,0,0,10000,0.0,0.0,30.72
xmicroanopht,specific,otras,2020,LARIOJA,La Rioja,3022,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.21
xmicroanopht,specific,otras,2020,MENDOZA,Mendoza,7819,1,1,0,0,0,0,1,0,10000,1.28,0.03,7.13
xmicroanopht,specific,otras,2020,MISIONES,Misiones,10412,2,2,0,0,0,0,2,0,10000,1.92,0.23,6.94
xmicroanopht,specific,otras,2020,NEUQUEN,Neuquén,4827,1,0,0,0,1,0,1,0,10000,2.07,0.05,11.54
xmicroanopht,specific,otras,2020,RIONEGRO,Río Negro,2382,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.49
xmicroanopht,specific,otras,2020,SALTA,Salta,11343,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.25
xmicroanopht,specific,otras,2020,SANJUAN,San Juan,6788,1,1,0,0,0,1,0,0,10000,1.47,0.04,8.21
xmicroanopht,specific,otras,2020,SANLUIS,San Luis,3156,1,0,1,0,0,0,1,0,10000,3.17,0.08,17.65
xmicroanopht,specific,otras,2020,SANTACRUZ,Santa Cruz,1754,0,0,0,0,0,0,0,0,10000,0.0,0.0,21.03
xmicroanopht,specific,otras,2020,SANTAFE,Santa Fe,18795,2,2,0,0,0,0,2,0,10000,1.06,0.13,3.84
xmicroanopht,specific,otras,2020,SANTIAGO,Santiago del Estero,4347,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.49
xmicroanopht,specific,otras,2020,TIERRADELFUEGO,Tierra del Fuego,515,0,0,0,0,0,0,0,0,10000,0.0,0.0,71.63
xmicroanopht,specific,otras,2020,TUCUMAN,Tucumán,11261,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.28
xmicroanopht,specific,otras,2021,ARGENTINA,Argentina,232944,22,19,2,1,0,3,17,2,10000,0.94,0.59,1.43
xmicroanopht,specific,otras,2021,BUENOSAIRES,Buenos Aires,73055,7,7,0,0,0,2,5,0,10000,0.96,0.39,1.97
xmicroanopht,specific,otras,2021,CABA,CABA,31175,0,0,0,0,0,0,0,0,10000,0.0,0.0,1.18
xmicroanopht,specific,otras,2021,CATAMARCA,Catamarca,2204,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.74
xmicroanopht,specific,otras,2021,CHACO,Chaco,8452,1,1,0,0,0,0,1,0,10000,1.18,0.03,6.59
xmicroanopht,specific,otras,2021,CHUBUT,Chubut,2497,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.77
xmicroanopht,specific,otras,2021,CORDOBA,Córdoba,16873,2,1,1,0,0,0,2,0,10000,1.19,0.14,4.28
xmicroanopht,specific,otras,2021,CORRIENTES,Corrientes,3677,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.03
xmicroanopht,specific,otras,2021,ENTRERIOS,Entre Ríos,6178,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.97
xmicroanopht,specific,otras,2021,FORMOSA,Formosa,2919,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.64
xmicroanopht,specific,otras,2021,JUJUY,Jujuy,4848,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.61
xmicroanopht,specific,otras,2021,LAPAMPA,La Pampa,638,0,0,0,0,0,0,0,0,10000,0.0,0.0,57.82
xmicroanopht,specific,otras,2021,LARIOJA,La Rioja,2681,1,1,0,0,0,0,1,0,10000,3.73,0.09,20.78
xmicroanopht,specific,otras,2021,MENDOZA,Mendoza,5657,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.52
xmicroanopht,specific,otras,2021,MISIONES,Misiones,10115,5,4,0,1,0,0,5,0,10000,4.94,1.61,11.54
xmicroanopht,specific,otras,2021,NEUQUEN,Neuquén,3435,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.74
xmicroanopht,specific,otras,2021,RIONEGRO,Río Negro,1930,1,1,0,0,0,0,1,0,10000,5.18,0.13,28.87
xmicroanopht,specific,otras,2021,SALTA,Salta,11185,1,0,1,0,0,0,1,0,10000,0.89,0.02,4.98
xmicroanopht,specific,otras,2021,SANJUAN,San Juan,6498,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.68
xmicroanopht,specific,otras,2021,SANLUIS,San Luis,3333,2,2,0,0,0,0,1,1,10000,6.0,0.73,21.68
xmicroanopht,specific,otras,2021,SANTACRUZ,Santa Cruz,1392,0,0,0,0,0,0,0,0,10000,0.0,0.0,26.5
xmicroanopht,specific,otras,2021,SANTAFE,Santa Fe,19680,2,2,0,0,0,1,0,1,10000,1.02,0.12,3.67
xmicroanopht,specific,otras,2021,SANTIAGO,Santiago del Estero,4067,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.07
xmicroanopht,specific,otras,2021,TIERRADELFUEGO,Tierra del Fuego,778,0,0,0,0,0,0,0,0,10000,0.0,0.0,47.41
xmicroanopht,specific,otras,2021,TUCUMAN,Tucumán,9677,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.81
xmicroanopht,specific,otras,2022,ARGENTINA,Argentina,236362,30,30,0,0,0,4,21,5,10000,1.27,0.86,1.81
xmicroanopht,specific,otras,2022,BUENOSAIRES,Buenos Aires,72741,7,7,0,0,0,2,3,2,10000,0.96,0.39,1.98
xmicroanopht,specific,otras,2022,CABA,CABA,31232,5,5,0,0,0,1,3,1,10000,1.6,0.52,3.74
xmicroanopht,specific,otras,2022,CATAMARCA,Catamarca,2378,1,1,0,0,0,0,1,0,10000,4.21,0.11,23.43
xmicroanopht,specific,otras,2022,CHACO,Chaco,6067,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.08
xmicroanopht,specific,otras,2022,CHUBUT,Chubut,2666,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.84
xmicroanopht,specific,otras,2022,CORDOBA,Córdoba,15086,3,3,0,0,0,0,2,1,10000,1.99,0.41,5.81
xmicroanopht,specific,otras,2022,CORRIENTES,Corrientes,5383,1,1,0,0,0,0,0,1,10000,1.86,0.05,10.35
xmicroanopht,specific,otras,2022,ENTRERIOS,Entre Ríos,5918,1,1,0,0,0,0,1,0,10000,1.69,0.04,9.41
xmicroanopht,specific,otras,2022,FORMOSA,Formosa,2497,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.77
xmicroanopht,specific,otras,2022,JUJUY,Jujuy,4693,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.86
xmicroanopht,specific,otras,2022,LAPAMPA,La Pampa,1682,0,0,0,0,0,0,0,0,10000,0.0,0.0,21.93
xmicroanopht,specific,otras,2022,LARIOJA,La Rioja,2935,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.57
xmicroanopht,specific,otras,2022,MENDOZA,Mendoza,9776,2,2,0,0,0,0,2,0,10000,2.05,0.25,7.39
xmicroanopht,specific,otras,2022,MISIONES,Misiones,10108,4,4,0,0,0,1,3,0,10000,3.96,1.08,10.13
xmicroanopht,specific,otras,2022,NEUQUEN,Neuquén,3414,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.81
xmicroanopht,specific,otras,2022,RIONEGRO,Río Negro,2004,0,0,0,0,0,0,0,0,10000,0.0,0.0,18.41
xmicroanopht,specific,otras,2022,SALTA,Salta,10993,1,1,0,0,0,0,1,0,10000,0.91,0.02,5.07
xmicroanopht,specific,otras,2022,SANJUAN,San Juan,6545,1,1,0,0,0,0,1,0,10000,1.53,0.04,8.51
xmicroanopht,specific,otras,2022,SANLUIS,San Luis,3000,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.3
xmicroanopht,specific,otras,2022,SANTACRUZ,Santa Cruz,1533,0,0,0,0,0,0,0,0,10000,0.0,0.0,24.06
xmicroanopht,specific,otras,2022,SANTAFE,Santa Fe,20184,2,2,0,0,0,0,2,0,10000,0.99,0.12,3.58
xmicroanopht,specific,otras,2022,SANTIAGO,Santiago del Estero,4395,2,2,0,0,0,0,2,0,10000,4.55,0.55,16.44
xmicroanopht,specific,otras,2022,TIERRADELFUEGO,Tierra del Fuego,782,0,0,0,0,0,0,0,0,10000,0.0,0.0,47.17
xmicroanopht,specific,otras,2022,TUCUMAN,Tucumán,10350,0,0,0,0,0,0,0,0,10000,0.0,0.0,3.56
xmicroanopht,specific,otras,2023,ARGENTINA,Argentina,211126,28,26,0,2,0,3,17,8,10000,1.33,0.88,1.92
xmicroanopht,specific,otras,2023,BUENOSAIRES,Buenos Aires,69123,10,9,0,1,0,1,7,2,10000,1.45,0.69,2.66
xmicroanopht,specific,otras,2023,CABA,CABA,29344,1,1,0,0,0,0,1,0,10000,0.34,0.01,1.9
xmicroanopht,specific,otras,2023,CATAMARCA,Catamarca,1239,0,0,0,0,0,0,0,0,10000,0.0,0.0,29.77
xmicroanopht,specific,otras,2023,CHACO,Chaco,5781,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.38
xmicroanopht,specific,otras,2023,CHUBUT,Chubut,2558,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.42
xmicroanopht,specific,otras,2023,CORDOBA,Córdoba,13259,2,2,0,0,0,0,1,1,10000,1.51,0.18,5.45
xmicroanopht,specific,otras,2023,CORRIENTES,Corrientes,5670,2,1,0,1,0,0,2,0,10000,3.53,0.43,12.74
xmicroanopht,specific,otras,2023,ENTRERIOS,Entre Ríos,4252,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.68
xmicroanopht,specific,otras,2023,FORMOSA,Formosa,2721,1,1,0,0,0,0,1,0,10000,3.68,0.09,20.48
xmicroanopht,specific,otras,2023,JUJUY,Jujuy,3990,0,0,0,0,0,0,0,0,10000,0.0,0.0,9.25
xmicroanopht,specific,otras,2023,LAPAMPA,La Pampa,1507,0,0,0,0,0,0,0,0,10000,0.0,0.0,24.48
xmicroanopht,specific,otras,2023,LARIOJA,La Rioja,2754,1,1,0,0,0,0,1,0,10000,3.63,0.09,20.23
xmicroanopht,specific,otras,2023,MENDOZA,Mendoza,6058,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.09
xmicroanopht,specific,otras,2023,MISIONES,Misiones,11408,3,3,0,0,0,0,1,2,10000,2.63,0.54,7.69
xmicroanopht,specific,otras,2023,NEUQUEN,Neuquén,3068,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.02
xmicroanopht,specific,otras,2023,RIONEGRO,Río Negro,1705,1,1,0,0,0,1,0,0,10000,5.87,0.15,32.68
xmicroanopht,specific,otras,2023,SALTA,Salta,10164,4,4,0,0,0,0,3,1,10000,3.94,1.07,10.08
xmicroanopht,specific,otras,2023,SANJUAN,San Juan,6090,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.06
xmicroanopht,specific,otras,2023,SANLUIS,San Luis,2635,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.0
xmicroanopht,specific,otras,2023,SANTACRUZ,Santa Cruz,883,0,0,0,0,0,0,0,0,10000,0.0,0.0,41.78
xmicroanopht,specific,otras,2023,SANTAFE,Santa Fe,16574,3,3,0,0,0,1,0,2,10000,1.81,0.37,5.29
xmicroanopht,specific,otras,2023,SANTIAGO,Santiago del Estero,2418,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.26
xmicroanopht,specific,otras,2023,TIERRADELFUEGO,Tierra del Fuego,739,0,0,0,0,0,0,0,0,10000,0.0,0.0,49.92
xmicroanopht,specific,otras,2023,TUCUMAN,Tucumán,7186,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.13
xmicroanopht,specific,otras,2024,ARGENTINA,Argentina,185756,20,16,3,1,0,8,11,1,10000,1.08,0.66,1.66
xmicroanopht,specific,otras,2024,BUENOSAIRES,Buenos Aires,60912,6,6,0,0,0,1,5,0,10000,0.99,0.36,2.14
xmicroanopht,specific,otras,2024,CABA,CABA,25688,2,1,0,1,0,0,1,1,10000,0.78,0.09,2.81
xmicroanopht,specific,otras,2024,CATAMARCA,Catamarca,2138,0,0,0,0,0,0,0,0,10000,0.0,0.0,17.25
xmicroanopht,specific,otras,2024,CHACO,Chaco,4366,1,1,0,0,0,0,1,0,10000,2.29,0.06,12.76
xmicroanopht,specific,otras,2024,CHUBUT,Chubut,2758,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.38
xmicroanopht,specific,otras,2024,CORDOBA,Córdoba,9111,2,2,0,0,0,2,0,0,10000,2.2,0.27,7.93
xmicroanopht,specific,otras,2024,CORRIENTES,Corrientes,5222,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.06
xmicroanopht,specific,otras,2024,ENTRERIOS,Entre Ríos,3593,0,0,0,0,0,0,0,0,10000,0.0,0.0,10.27
xmicroanopht,specific,otras,2024,FORMOSA,Formosa,2225,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.58
xmicroanopht,specific,otras,2024,JUJUY,Jujuy,3033,0,0,0,0,0,0,0,0,10000,0.0,0.0,12.16
xmicroanopht,specific,otras,2024,LAPAMPA,La Pampa,1510,0,0,0,0,0,0,0,0,10000,0.0,0.0,24.43
xmicroanopht,specific,otras,2024,LARIOJA,La Rioja,2522,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.63
xmicroanopht,specific,otras,2024,MENDOZA,Mendoza,5327,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.92
xmicroanopht,specific,otras,2024,MISIONES,Misiones,9764,3,2,1,0,0,1,2,0,10000,3.07,0.63,8.98
xmicroanopht,specific,otras,2024,NEUQUEN,Neuquén,1913,1,0,1,0,0,0,1,0,10000,5.23,0.13,29.13
xmicroanopht,specific,otras,2024,RIONEGRO,Río Negro,1409,1,0,1,0,0,0,1,0,10000,7.1,0.18,39.54
xmicroanopht,specific,otras,2024,SALTA,Salta,8755,0,0,0,0,0,0,0,0,10000,0.0,0.0,4.21
xmicroanopht,specific,otras,2024,SANJUAN,San Juan,5420,0,0,0,0,0,0,0,0,10000,0.0,0.0,6.81
xmicroanopht,specific,otras,2024,SANLUIS,San Luis,2723,1,1,0,0,0,1,0,0,10000,3.67,0.09,20.46
xmicroanopht,specific,otras,2024,SANTACRUZ,Santa Cruz,741,1,1,0,0,0,1,0,0,10000,13.5,0.34,75.19
xmicroanopht,specific,otras,2024,SANTAFE,Santa Fe,15031,2,2,0,0,0,2,0,0,10000,1.33,0.16,4.81
xmicroanopht,specific,otras,2024,SANTIAGO,Santiago del Estero,4148,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.89
xmicroanopht,specific,otras,2024,TIERRADELFUEGO,Tierra del Fuego,622,0,0,0,0,0,0,0,0,10000,0.0,0.0,59.31
xmicroanopht,specific,otras,2024,TUCUMAN,Tucumán,6825,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.4
xmicroanopht,specific,otras,2025,ARGENTINA,Argentina,175000,13,12,0,1,0,3,8,2,10000,0.74,0.4,1.27
xmicroanopht,specific,otras,2025,BUENOSAIRES,Buenos Aires,54494,4,3,0,1,0,1,3,0,10000,0.73,0.2,1.88
xmicroanopht,specific,otras,2025,CABA,CABA,25499,0,0,0,0,0,0,0,0,10000,0.0,0.0,1.45
xmicroanopht,specific,otras,2025,CATAMARCA,Catamarca,879,0,0,0,0,0,0,0,0,10000,0.0,0.0,41.97
xmicroanopht,specific,otras,2025,CHACO,Chaco,5168,1,1,0,0,0,0,1,0,10000,1.93,0.05,10.78
xmicroanopht,specific,otras,2025,CHUBUT,Chubut,3258,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.32
xmicroanopht,specific,otras,2025,CORDOBA,Córdoba,10892,2,2,0,0,0,0,1,1,10000,1.84,0.22,6.63
xmicroanopht,specific,otras,2025,CORRIENTES,Corrientes,4878,1,1,0,0,0,0,0,1,10000,2.05,0.05,11.42
xmicroanopht,specific,otras,2025,ENTRERIOS,Entre Ríos,5223,0,0,0,0,0,0,0,0,10000,0.0,0.0,7.06
xmicroanopht,specific,otras,2025,FORMOSA,Formosa,2643,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.96
xmicroanopht,specific,otras,2025,JUJUY,Jujuy,2688,0,0,0,0,0,0,0,0,10000,0.0,0.0,13.72
xmicroanopht,specific,otras,2025,LAPAMPA,La Pampa,603,0,0,0,0,0,0,0,0,10000,0.0,0.0,61.18
xmicroanopht,specific,otras,2025,LARIOJA,La Rioja,1685,1,1,0,0,0,0,1,0,10000,5.93,0.15,33.07
xmicroanopht,specific,otras,2025,MENDOZA,Mendoza,7281,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.07
xmicroanopht,specific,otras,2025,MISIONES,Misiones,7944,2,2,0,0,0,1,1,0,10000,2.52,0.3,9.09
xmicroanopht,specific,otras,2025,NEUQUEN,Neuquén,1690,1,1,0,0,0,0,1,0,10000,5.92,0.15,32.97
xmicroanopht,specific,otras,2025,RIONEGRO,Río Negro,912,0,0,0,0,0,0,0,0,10000,0.0,0.0,40.45
xmicroanopht,specific,otras,2025,SALTA,Salta,7376,0,0,0,0,0,0,0,0,10000,0.0,0.0,5.0
xmicroanopht,specific,otras,2025,SANJUAN,San Juan,2306,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.0
xmicroanopht,specific,otras,2025,SANLUIS,San Luis,2441,0,0,0,0,0,0,0,0,10000,0.0,0.0,15.11
xmicroanopht,specific,otras,2025,SANTACRUZ,Santa Cruz,723,1,1,0,0,0,1,0,0,10000,13.83,0.35,77.06
xmicroanopht,specific,otras,2025,SANTAFE,Santa Fe,17073,0,0,0,0,0,0,0,0,10000,0.0,0.0,2.16
xmicroanopht,specific,otras,2025,SANTIAGO,Santiago del Estero,4400,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.38
xmicroanopht,specific,otras,2025,TIERRADELFUEGO,Tierra del Fuego,745,0,0,0,0,0,0,0,0,10000,0.0,0.0,49.52
xmicroanopht,specific,otras,2025,TUCUMAN,Tucumán,4199,0,0,0,0,0,0,0,0,10000,0.0,0.0,8.79
xmicroanotia,specific,otras,2009,ARGENTINA,Argentina,2549,0,0,0,0,0,0,0,0,10000,0.0,0.0,14.47
xmicroanotia,specific,otras,2009,CHACO,Chaco,783,0,0,0,0,0,0,0,0,10000,0.0,0.0,47.11
xmicroanotia,specific,otras,2009,CORRIENTES,Corrientes,476,0,0,0,0,0,0,0,0,10000,0.0,0.0,77.5
xmicroanotia,specific,otras,2009,FORMOSA,Formosa,540,0,0,0,0,0,0,0,0,10000,0.0,0.0,68.31
xmicroanotia,specific,otras,2009,MISIONES,Misiones,750,0,0,0,0,0,0,0,0,10000,0.0,0.0,49.19
xmicroanotia,specific,otras,2010,ARGENTINA,Argentina,39587,11,11,0,0,0,11,0,0,10000,2.78,1.39,4.97
xmicroanotia,specific,otras,2010,BUENOSAIRES,Buenos Aires,8204,1,1,0,0,0,1,0,0,10000,1.22,0.03,6.79
xmicroanotia,specific,otras,2010,CABA,CABA,6669,3,3,0,0,0,3,0,0,10000,4.5,0.93,13.15
xmicroanotia,specific,otras,2010,CATAMARCA,Catamarca,556,0,0,0,0,0,0,0,0,10000,0.0,0.0,66.35
xmicroanotia,specific,otras,2010,CHACO,Chaco,5538,1,1,0,0,0,1,0,0,10000,1.81,0.05,10.06
xmicroanotia,specific,otras,2010,CORRIENTES,Corrientes,3167,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.65
xmicroanotia,specific,otras,2010,FORMOSA,Formosa,3282,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.24
xmicroanotia,specific,otras,2010,JUJUY,Jujuy,977,0,0,0,0,0,0,0,0,10000,0.0,0.0,37.76
xmicroanotia,specific,otras,2010,MISIONES,Misiones,4963,4,4,0,0,0,4,0,0,10000,8.06,2.2,20.64
xmicroanotia,specific,otras,2010,SALTA,Salta,2081,1,1,0,0,0,1,0,0,10000,4.81,0.12,26.77
xmicroanotia,specific,otras,2010,SANTAFE,Santa Fe,402,0,0,0,0,0,0,0,0,10000,0.0,0.0,91.76
xmicroanotia,specific,otras,2010,SANTIAGO,Santiago del Estero,1461,1,1,0,0,0,1,0,0,10000,6.84,0.17,38.14
xmicroanotia,specific,otras,2010,TUCUMAN,Tucumán,2287,0,0,0,0,0,0,0,0,10000,0.0,0.0,16.13
xmicroanotia,specific,otras,2011,ARGENTINA,Argentina,140066,38,37,1,0,0,25,12,1,10000,2.71,1.92,3.72
xmicroanotia,specific,otras,2011,BUENOSAIRES,Buenos Aires,38836,9,9,0,0,0,7,2,0,10000,2.32,1.06,4.4
xmicroanotia,specific,otras,2011,CABA,CABA,30693,11,11,0,0,0,10,1,0,10000,3.58,1.79,6.41
xmicroanotia,specific,otras,2011,CATAMARCA,Catamarca,2378,1,1,0,0,0,1,0,0,10000,4.21,0.11,23.43
xmicroanotia,specific,otras,2011,CHACO,Chaco,5655,1,1,0,0,0,0,1,0,10000,1.77,0.04,9.85
xmicroanotia,specific,otras,2011,CHUBUT,Chubut,605,0,0,0,0,0,0,0,0,10000,0.0,0.0,60.97
xmicroanotia,specific,otras,2011,CORDOBA,Córdoba,3631,1,1,0,0,0,0,1,0,10000,2.75,0.07,15.34
xmicroanotia,specific,otras,2011,CORRIENTES,Corrientes,3111,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.86
xmicroanotia,specific,otras,2011,ENTRERIOS,Entre Ríos,1636,0,0,0,0,0,0,0,0,10000,0.0,0.0,22.55
xmicroanotia,specific,otras,2011,FORMOSA,Formosa,3295,0,0,0,0,0,0,0,0,10000,0.0,0.0,11.2
xmicroanotia,specific,otras,2011,JUJUY,Jujuy,3736,1,1,0,0,0,0,1,0,10000,2.68,0.07,14.91
xmicroanotia,specific,otras,2011,LAPAMPA,La Pampa,466,0,0,0,0,0,0,0,0,10000,0.0,0.0,79.16
